01,ocd-division/country:us/state:al
02,ocd-division/country:us/state:ak
60,ocd-division/country:us/state:as
04,ocd-division/country:us/state:az
05,ocd-division/country:us/state:ar
06,ocd-division/country:us/state:ca
08,ocd-division/country:us/state:co
09,ocd-division/country:us/state:ct
10,ocd-division/country:us/state:de
11,ocd-division/country:us/state:dc
12,ocd-division/country:us/state:fl
64,ocd-division/country:us/state:fm
13,ocd-division/country:us/state:ga
66,ocd-division/country:us/state:gu
15,ocd-division/country:us/state:hi
16,ocd-division/country:us/state:id
17,ocd-division/country:us/state:il
18,ocd-division/country:us/state:in
19,ocd-division/country:us/state:ia
20,ocd-division/country:us/state:ks
21,ocd-division/country:us/state:ky
22,ocd-division/country:us/state:la
23,ocd-division/country:us/state:me
68,ocd-division/country:us/state:mh
24,ocd-division/country:us/state:md
25,ocd-division/country:us/state:ma
26,ocd-division/country:us/state:mi
27,ocd-division/country:us/state:mn
28,ocd-division/country:us/state:ms
29,ocd-division/country:us/state:mo
30,ocd-division/country:us/state:mt
31,ocd-division/country:us/state:ne
32,ocd-division/country:us/state:nv
33,ocd-division/country:us/state:nh
34,ocd-division/country:us/state:nj
35,ocd-division/country:us/state:nm
36,ocd-division/country:us/state:ny
37,ocd-division/country:us/state:nc
38,ocd-division/country:us/state:nd
69,ocd-division/country:us/state:mp
39,ocd-division/country:us/state:oh
40,ocd-division/country:us/state:ok
41,ocd-division/country:us/state:or
70,ocd-division/country:us/state:pw
42,ocd-division/country:us/state:pa
72,ocd-division/country:us/state:pr
44,ocd-division/country:us/state:ri
45,ocd-division/country:us/state:sc
46,ocd-division/country:us/state:sd
47,ocd-division/country:us/state:tn
48,ocd-division/country:us/state:tx
74,ocd-division/country:us/state:um
49,ocd-division/country:us/state:ut
50,ocd-division/country:us/state:vt
51,ocd-division/country:us/state:va
78,ocd-division/country:us/state:vi
53,ocd-division/country:us/state:wa
54,ocd-division/country:us/state:wv
55,ocd-division/country:us/state:wi
56,ocd-division/country:us/state:wy
